00TI               20251126                                                                                   
0601TIA0N       20260101005875100000005000 0000000000003000   
0601TIA0N       20260101005880100000005000 0000000000003000   
0601TIA0N       20260101005885100000005000 0000000000003000   
0601TIA0N       20260101005890100000005000 0000000000003000   
0601TIA0N       20260101005895100000005000 0000000000003000   
0601TIA0N       20260101005900100000005000 0000000000003000   
0601TIA0N       20260101005905100000005000 0000000000003000   
0601TIA0N       20260101005910100000005000 0000000000003000   
0601TIA0N       20260101005915100000005000 0000000000003000   
0601TIA0N       20260101005920100000005000 0000000000003000   
0601TIA0N       20260101005925100000005000 0000000000003000   
0601TIA0N       20260101005930100000005000 0000000000003000   
0601TIA0N       20260101005935100000005000 0000000000003000   
0601TIA0N       20260101005940100000005000 0000000000003000   
0601TIA0N       20260101005945100000005000 0000000000003010   
0601TIA0N       20260101005950100000005000 0000000000003010   
0601TIA0N       20260101005955100000005000 0000000000003010   
0601TIA0N       20260101005960100000005000 0000000000003010   
0601TIA0N       20260101005965100000005000 0000000000003010   
0601TIA0N       20260101005970100000005000 0000000000003010   
0601TIA0N       20260101005975100000005000 0000000000003010   
0601TIA0N       20260101005980100000005000 0000000000003010   
0601TIA0N       20260101005985100000005000 0000000000003010   
0601TIA0N       20260101005990100000005000 0000000000003010   
0601TIA0N       20260101005995100000005000 0000000000003010   
0601TIA0N       20260101006000100000005000 0000000000003010   
0601TIA0N       20260101006005100000005000 0000000000003010   
0601TIA0N       20260101006010100000005000 0000000000003010   
0601TIA0N       20260101006015100000005000 0000000000003010   
0601TIA0N       20260101006020100000005000 0000000000003010   
0601TIA0N       20260101006025100000005000 0000000000003010   
0601TIA0N       20260101006030100000005000 0000000000003010   
0601TIA0N       20260101006035100000005000 0000000000003010   
0601TIA0N       20260101006040100000005000 0000000000003010   
0601TIA0N       20260101006045100000005000 0000000000003010   
0601TIA0N       20260101006050100000005000 0000000000003010   
0601TIA0N       20260101006055100000005000 0000000000003010   
0601TIA0N       20260101006060100000005000 0000000000003010   
0601TIA0N       20260101006065100000005000 0000000000003010   
0601TIA0N       20260101006070100000005000 0000000000003010   
0601TIA0N       20260101006075100000005000 0000000000003010   
0601TIA0N       20260101006080100000005000 0000000000003010   
0601TIA0N       20260101006085100000005000 0000000000003010   
0601TIA0N       20260101006090100000005000 0000000000003020   
0601TIA0N       20260101006095100000005000 0000000000003020   
0601TIA0N       20260101006100100000005000 0000000000003020   
0601TIA0N       20260101006105100000005000 0000000000003020   
0601TIA0N       20260101006110100000005000 0000000000003020   
0601TIA0N       20260101006115100000005000 0000000000003020   
0601TIA0N       20260101006120100000005000 0000000000003020   
0601TIA0N       20260101006125100000005000 0000000000003020   
0601TIA0N       20260101006130100000005000 0000000000003020   
0601TIA0N       20260101006135100000005000 0000000000003020   
0601TIA0N       20260101006140100000005000 0000000000003020   
0601TIA0N       20260101006145100000005000 0000000000003020   
0601TIA0N       20260101006150100000005000 0000000000003020   
0601TIA0N       20260101006155100000005000 0000000000003020   
0601TIA0N       20260101006160100000005000 0000000000003020   
0601TIA0N       20260101006165100000005000 0000000000003020   
0601TIA0N       20260101006170100000005000 0000000000003020   
0601TIA0N       20260101006175100000005000 0000000000003020   
0601TIA0N       20260101006180100000005000 0000000000003020   
0601TIA0N       20260101006185100000005000 0000000000003020   
0601TIA0N       20260101006190100000005000 0000000000003020   
0601TIA0N       20260101006195100000005000 0000000000003020   
0601TIA0N       20260101006200100000005000 0000000000003020   
0601TIA0N       20260101006205100000005000 0000000000003020   
0601TIA0N       20260101006210100000005000 0000000000003020   
0601TIA0N       20260101006215100000005000 0000000000003020   
0601TIA0N       20260101006220100000005000 0000000000003020   
0601TIA0N       20260101006225100000005000 0000000000003020   
0601TIA0N       20260101006230100000005000 0000000000003020   
0601TIA0N       20260101006235100000005000 0000000000003020   
0601TIA0N       20260101006240100000005000 0000000000003020   
0601TIA0N       20260101006245100000005000 0000000000003030   
0601TIA0N       20260101006250100000005000 0000000000003030   
0601TIA0N       20260101006255100000005000 0000000000003030   
0601TIA0N       20260101006260100000005000 0000000000003030   
0601TIA0N       20260101006265100000005000 0000000000003030   
0601TIA0N       20260101006270100000005000 0000000000003030   
0601TIA0N       20260101006275100000005000 0000000000003030   
0601TIA0N       20260101006280100000005000 0000000000003030   
0601TIA0N       20260101006285100000005000 0000000000003030   
0601TIA0N       20260101006290100000005000 0000000000003030   
0601TIA0N       20260101006295100000005000 0000000000003030   
0601TIA0N       20260101006300100000005000 0000000000003030   
0601TIA0N       20260101006305100000005000 0000000000003030   
0601TIA0N       20260101006310100000005000 0000000000003030   
0601TIA0N       20260101006315100000005000 0000000000003030   
0601TIA0N       20260101006320100000005000 0000000000003030   
0601TIA0N       20260101006325100000005000 0000000000003030   
0601TIA0N       20260101006330100000005000 0000000000003030   
0601TIA0N       20260101006335100000005000 0000000000003030   
0601TIA0N       20260101006340100000005000 0000000000003030   
0601TIA0N       20260101006345100000005000 0000000000003030   
0601TIA0N       20260101006350100000005000 0000000000003030   
0601TIA0N       20260101006355100000005000 0000000000003030   
0601TIA0N       20260101006360100000005000 0000000000003030   
0601TIA0N       20260101006365100000005000 0000000000003030   
0601TIA0N       20260101006370100000005000 0000000000003030   
0601TIA0N       20260101006375100000005000 0000000000003030   
0601TIA0N       20260101006380100000005000 0000000000003030   
0601TIA0N       20260101006385100000005000 0000000000003030   
0601TIA0N       20260101006390100000005000 0000000000003030   
0601TIA0N       20260101006395100000005000 0000000000003030   
0601TIA0N       20260101006400100000005000 0000000000003030   
0601TIA0N       20260101006405100000005000 0000000000003040   
0601TIA0N       20260101006410100000005000 0000000000003040   
0601TIA0N       20260101006415100000005000 0000000000003040   
0601TIA0N       20260101006420100000005000 0000000000003040   
0601TIA0N       20260101006425100000005000 0000000000003040   
0601TIA0N       20260101006430100000005000 0000000000003040   
0601TIA0N       20260101006435100000005000 0000000000003040   
0601TIA0N       20260101006440100000005000 0000000000003040   
0601TIA0N       20260101006445100000005000 0000000000003040   
0601TIA0N       20260101006450100000005000 0000000000003040   
0601TIA0N       20260101006455100000005000 0000000000003040   
0601TIA0N       20260101006460100000005000 0000000000003040   
0601TIA0N       20260101006465100000005000 0000000000003040   
0601TIA0N       20260101006470100000005000 0000000000003040   
0601TIA0N       20260101006475100000005000 0000000000003040   
0601TIA0N       20260101006480100000005000 0000000000003040   
0601TIA0N       20260101006485100000005000 0000000000003040   
0601TIA0N       20260101006490100000005000 0000000000003040   
0601TIA0N       20260101006495100000005000 0000000000003040   
0601TIA0N       20260101006500100000005000 0000000000003040   
0601TIA0N       20260101006505100000005000 0000000000003040   
0601TIA0N       20260101006510100000005000 0000000000003040   
0601TIA0N       20260101006515100000005000 0000000000003040   
0601TIA0N       20260101006520100000005000 0000000000003040   
0601TIA0N       20260101006525100000005000 0000000000003040   
0601TIA0N       20260101006530100000005000 0000000000003040   
0601TIA0N       20260101006535100000005000 0000000000003040   
0601TIA0N       20260101006540100000005000 0000000000003040   
0601TIA0N       20260101006545100000005000 0000000000003040   
0601TIA0N       20260101006550100000005000 0000000000003040   
0601TIA0N       20260101006555100000005000 0000000000003040   
0601TIA0N       20260101006560100000005000 0000000000003040   
0601TIA0N       20260101006565100000005000 0000000000003040   
0601TIA0N       20260101006570100000005000 0000000000003040   
0601TIA0N       20260101006575100000005000 0000000000003050   
0601TIA0N       20260101006580100000005000 0000000000003050   
0601TIA0N       20260101006585100000005000 0000000000003050   
0601TIA0N       20260101006590100000005000 0000000000003050   
0601TIA0N       20260101006595100000005000 0000000000003050   
0601TIA0N       20260101006600100000005000 0000000000003050   
0601TIA0N       20260101006605100000005000 0000000000003050   
0601TIA0N       20260101006610100000005000 0000000000003050   
0601TIA0N       20260101006615100000005000 0000000000003050   
0601TIA0N       20260101006620100000005000 0000000000003050   
0601TIA0N       20260101006625100000005000 0000000000003050   
0601TIA0N       20260101006630100000005000 0000000000003050   
0601TIA0N       20260101006635100000005000 0000000000003050   
0601TIA0N       20260101006640100000005000 0000000000003050   
0601TIA0N       20260101006645100000005000 0000000000003050   
0601TIA0N       20260101006650100000005000 0000000000003050   
0601TIA0N       20260101006655100000005000 0000000000003050   
0601TIA0N       20260101006660100000005000 0000000000003050   
0601TIA0N       20260101006665100000005000 0000000000003050   
0601TIA0N       20260101006670100000005000 0000000000003050   
0601TIA0N       20260101006675100000005000 0000000000003050   
0601TIA0N       20260101006680100000005000 0000000000003050   
0601TIA0N       20260101006685100000005000 0000000000003050   
0601TIA0N       20260101006690100000005000 0000000000003050   
0601TIA0N       20260101006695100000005000 0000000000003050   
0601TIA0N       20260101006700100000005000 0000000000003050   
0601TIA0N       20260101006705100000005000 0000000000003050   
0601TIA0N       20260101006710100000005000 0000000000003050   
0601TIA0N       20260101006715100000005000 0000000000003050   
0601TIA0N       20260101006720100000005000 0000000000003050   
0601TIA0N       20260101006725100000005000 0000000000003050   
0601TIA0N       20260101006730100000005000 0000000000003050   
0601TIA0N       20260101006735100000005000 0000000000003050   
0601TIA0N       20260101006740100000005000 0000000000003050   
0601TIA0N       20260101006745100000005000 0000000000003050   
0601TIA0N       20260101006750100000005000 0000000000003060   
0601TIA0N       20260101006755100000005000 0000000000003060   
0601TIA0N       20260101006760100000005000 0000000000003060   
0601TIA0N       20260101006765100000005000 0000000000003060   
0601TIA0N       20260101006770100000005000 0000000000003060   
0601TIA0N       20260101006775100000005000 0000000000003060   
0601TIA0N       20260101006780100000005000 0000000000003060   
0601TIA0N       20260101006785100000005000 0000000000003060   
0601TIA0N       20260101006790100000005000 0000000000003060   
0601TIA0N       20260101006795100000005000 0000000000003060   
0601TIA0N       20260101006800100000005000 0000000000003060   
0601TIA0N       20260101006805100000005000 0000000000003060   
0601TIA0N       20260101006810100000005000 0000000000003060   
0601TIA0N       20260101006815100000005000 0000000000003060   
0601TIA0N       20260101006820100000005000 0000000000003060   
0601TIA0N       20260101006825100000005000 0000000000003060   
0601TIA0N       20260101006830100000005000 0000000000003060   
0601TIA0N       20260101006835100000005000 0000000000003060   
0601TIA0N       20260101006840100000005000 0000000000003060   
0601TIA0N       20260101006845100000005000 0000000000003060   
0601TIA0N       20260101006850100000005000 0000000000003060   
0601TIA0N       20260101006855100000005000 0000000000003060   
0601TIA0N       20260101006860100000005000 0000000000003060   
0601TIA0N       20260101006865100000005000 0000000000003060   
0601TIA0N       20260101006870100000005000 0000000000003060   
0601TIA0N       20260101006875100000005000 0000000000003060   
0601TIA0N       20260101006880100000005000 0000000000003060   
0601TIA0N       20260101006885100000005000 0000000000003060   
0601TIA0N       20260101006890100000005000 0000000000003060   
0601TIA0N       20260101006895100000005000 0000000000003060   
0601TIA0N       20260101006900100000005000 0000000000003060   
0601TIA0N       20260101006905100000005000 0000000000003060   
0601TIA0N       20260101006910100000005000 0000000000003060   
0601TIA0N       20260101006915100000005000 0000000000003060   
0601TIA0N       20260101006920100000005000 0000000000003060   
0601TIA0N       20260101006925100000005000 0000000000003060   
0601TIA0N       20260101006930100000005000 0000000000003060   
0601TIA0N       20260101006935100000005000 0000000000003070   
0601TIA0N       20260101006940100000005000 0000000000003070   
0601TIA0N       20260101006945100000005000 0000000000003070   
0601TIA0N       20260101006950100000005000 0000000000003070   
0601TIA0N       20260101006955100000005000 0000000000003070   
0601TIA0N       20260101006960100000005000 0000000000003070   
0601TIA0N       20260101006965100000005000 0000000000003070   
0601TIA0N       20260101006970100000005000 0000000000003070   
0601TIA0N       20260101006975100000005000 0000000000003070   
0601TIA0N       20260101006980100000005000 0000000000003070   
0601TIA0N       20260101006985100000005000 0000000000003070   
0601TIA0N       20260101006990100000005000 0000000000003070   
0601TIA0N       20260101006995100000005000 0000000000003070   
0601TIA0N       20260101007000100000005000 0000000000003070   
0601TIA0N       20260101007005100000005000 0000000000003070   
0601TIA0N       20260101007010100000005000 0000000000003070   
0601TIA0N       20260101007015100000005000 0000000000003070   
0601TIA0N       20260101007020100000005000 0000000000003070   
0601TIA0N       20260101007025100000005000 0000000000003070   
0601TIA0N       20260101007030100000005000 0000000000003070   
0601TIA0N       20260101007035100000005000 0000000000003070   
0601TIA0N       20260101007040100000005000 0000000000003070   
0601TIA0N       20260101007045100000005000 0000000000003070   
0601TIA0N       20260101007050100000005000 0000000000003070   
0601TIA0N       20260101007055100000005000 0000000000003070   
0601TIA0N       20260101007060100000005000 0000000000003070   
0601TIA0N       20260101007065100000005000 0000000000003070   
0601TIA0N       20260101007070100000005000 0000000000003070   
0601TIA0N       20260101007075100000005000 0000000000003070   
0601TIA0N       20260101007080100000005000 0000000000003070   
0601TIA0N       20260101007085100000005000 0000000000003070   
0601TIA0N       20260101007090100000005000 0000000000003070   
0601TIA0N       20260101007095100000005000 0000000000003070   
0601TIA0N       20260101007100100000005000 0000000000003070   
0601TIA0N       20260101007105100000005000 0000000000003070   
0601TIA0N       20260101007110100000005000 0000000000003070   
0601TIA0N       20260101007115100000005000 0000000000003070   
0601TIA0N       20260101007120100000005000 0000000000003070   
0601TIA0N       20260101007125100000005000 0000000000003070   
0601TIA0N       20260101007130100000005000 0000000000003070   
0601TIA0N       20260101007135100000005000 0000000000003080   
0601TIA0N       20260101007140100000005000 0000000000003080   
0601TIA0N       20260101007145100000005000 0000000000003080   
0601TIA0N       20260101007150100000005000 0000000000003080   
0601TIA0N       20260101007155100000005000 0000000000003080   
0601TIA0N       20260101007160100000005000 0000000000003080   
0601TIA0N       20260101007165100000005000 0000000000003080   
0601TIA0N       20260101007170100000005000 0000000000003080   
0601TIA0N       20260101007175100000005000 0000000000003080   
0601TIA0N       20260101007180100000005000 0000000000003080   
0601TIA0N       20260101007185100000005000 0000000000003080   
0601TIA0N       20260101007190100000005000 0000000000003080   
0601TIA0N       20260101007195100000005000 0000000000003080   
0601TIA0N       20260101007200100000005000 0000000000003080   
0601TIA0N       20260101007205100000005000 0000000000003080   
0601TIA0N       20260101007210100000005000 0000000000003080   
0601TIA0N       20260101007215100000005000 0000000000003080   
0601TIA0N       20260101007220100000005000 0000000000003080   
0601TIA0N       20260101007225100000005000 0000000000003080   
0601TIA0N       20260101007230100000005000 0000000000003080   
0601TIA0N       20260101007235100000005000 0000000000003080   
0601TIA0N       20260101007240100000005000 0000000000003080   
0601TIA0N       20260101007245100000005000 0000000000003080   
0601TIA0N       20260101007250100000005000 0000000000003080   
0601TIA0N       20260101007255100000005000 0000000000003080   
0601TIA0N       20260101007260100000005000 0000000000003080   
0601TIA0N       20260101007265100000005000 0000000000003080   
0601TIA0N       20260101007270100000005000 0000000000003080   
0601TIA0N       20260101007275100000005000 0000000000003080   
0601TIA0N       20260101007280100000005000 0000000000003080   
0601TIA0N       20260101007285100000005000 0000000000003080   
0601TIA0N       20260101007290100000005000 0000000000003080   
0601TIA0N       20260101007295100000005000 0000000000003080   
0601TIA0N       20260101007300100000005000 0000000000003080   
0601TIA0N       20260101007305100000005000 0000000000003080   
0601TIA0N       20260101007310100000005000 0000000000003080   
0601TIA0N       20260101007315100000005000 0000000000003080   
0601TIA0N       20260101007320100000005000 0000000000003080   
0601TIA0N       20260101007325100000005000 0000000000003080   
0601TIA0N       20260101007330100000005000 0000000000003080   
0601TIA0N       20260101007335100000005000 0000000000003080   
0601TIA0N       20260101007340100000005000 0000000000003080   
0601TIA0N       20260101007345100000005000 0000000000003080   
0601TIA0N       20260101007350100000005000 0000000000003090   
0601TIA0N       20260101007355100000005000 0000000000003090   
0601TIA0N       20260101007360100000005000 0000000000003090   
0601TIA0N       20260101007365100000005000 0000000000003090   
0601TIA0N       20260101007370100000005000 0000000000003090   
0601TIA0N       20260101007375100000005000 0000000000003090   
0601TIA0N       20260101007380100000005000 0000000000003090   
0601TIA0N       20260101007385100000005000 0000000000003090   
0601TIA0N       20260101007390100000005000 0000000000003090   
0601TIA0N       20260101007395100000005000 0000000000003090   
0601TIA0N       20260101007400100000005000 0000000000003090   
0601TIA0N       20260101007405100000005000 0000000000003090   
0601TIA0N       20260101007410100000005000 0000000000003090   
0601TIA0N       20260101007415100000005000 0000000000003090   
0601TIA0N       20260101007420100000005000 0000000000003090   
0601TIA0N       20260101007425100000005000 0000000000003090   
0601TIA0N       20260101007430100000005000 0000000000003090   
0601TIA0N       20260101007435100000005000 0000000000003090   
0601TIA0N       20260101007440100000005000 0000000000003090   
0601TIA0N       20260101007445100000005000 0000000000003090   
0601TIA0N       20260101007450100000005000 0000000000003090   
0601TIA0N       20260101007455100000005000 0000000000003090   
0601TIA0N       20260101007460100000005000 0000000000003090   
0601TIA0N       20260101007465100000005000 0000000000003090   
0601TIA0N       20260101007470100000005000 0000000000003090   
0601TIA0N       20260101007475100000005000 0000000000003090   
0601TIA0N       20260101007480100000005000 0000000000003090   
0601TIA0N       20260101007485100000005000 0000000000003090   
0601TIA0N       20260101007490100000005000 0000000000003090   
0601TIA0N       20260101007495100000005000 0000000000003090   
0601TIA0N       20260101007500100000005000 0000000000003090   
0601TIA0N       20260101007505100000005000 0000000000003090   
0601TIA0N       20260101007510100000005000 0000000000003090   
0601TIA0N       20260101007515100000005000 0000000000003090   
0601TIA0N       20260101007520100000005000 0000000000003090   
0601TIA0N       20260101007525100000005000 0000000000003090   
0601TIA0N       20260101007530100000005000 0000000000003090   
0601TIA0N       20260101007535100000005000 0000000000003090   
0601TIA0N       20260101007540100000005000 0000000000003090   
0601TIA0N       20260101007545100000005000 0000000000003090   
0601TIA0N       20260101007550100000005000 0000000000003090   
0601TIA0N       20260101007555100000005000 0000000000003090   
0601TIA0N       20260101007560100000005000 0000000000003090   
0601TIA0N       20260101007565100000005000 0000000000003100   
0601TIA0N       20260101007570100000005000 0000000000003100   
0601TIA0N       20260101007575100000005000 0000000000003100   
0601TIA0N       20260101007580100000005000 0000000000003100   
0601TIA0N       20260101007585100000005000 0000000000003100   
0601TIA0N       20260101007590100000005000 0000000000003100   
0601TIA0N       20260101007595100000005000 0000000000003100   
0601TIA0N       20260101007600100000005000 0000000000003100   
0601TIA0N       20260101007605100000005000 0000000000003100   
0601TIA0N       20260101007610100000005000 0000000000003100   
0601TIA0N       20260101007615100000005000 0000000000003100   
0601TIA0N       20260101007620100000005000 0000000000003100   
0601TIA0N       20260101007625100000005000 0000000000003100   
0601TIA0N       20260101007630100000005000 0000000000003100   
0601TIA0N       20260101007635100000005000 0000000000003100   
0601TIA0N       20260101007640100000005000 0000000000003100   
0601TIA0N       20260101007645100000005000 0000000000003100   
0601TIA0N       20260101007650100000005000 0000000000003100   
0601TIA0N       20260101007655100000005000 0000000000003100   
0601TIA0N       20260101007660100000005000 0000000000003100   
0601TIA0N       20260101007665100000005000 0000000000003100   
0601TIA0N       20260101007670100000005000 0000000000003100   
0601TIA0N       20260101007675100000005000 0000000000003100   
0601TIA0N       20260101007680100000005000 0000000000003100   
0601TIA0N       20260101007685100000005000 0000000000003100   
0601TIA0N       20260101007690100000005000 0000000000003100   
0601TIA0N       20260101007695100000005000 0000000000003100   
0601TIA0N       20260101007700100000005000 0000000000003100   
0601TIA0N       20260101007705100000005000 0000000000003100   
0601TIA0N       20260101007710100000005000 0000000000003100   
0601TIA0N       20260101007715100000005000 0000000000003100   
0601TIA0N       20260101007720100000005000 0000000000003100   
0601TIA0N       20260101007725100000005000 0000000000003100   
0601TIA0N       20260101007730100000005000 0000000000003100   
0601TIA0N       20260101007735100000005000 0000000000003100   
0601TIA0N       20260101007740100000005000 0000000000003100   
0601TIA0N       20260101007745100000005000 0000000000003100   
0601TIA0N       20260101007750100000005000 0000000000003100   
0601TIA0N       20260101007755100000005000 0000000000003100   
0601TIA0N       20260101007760100000005000 0000000000003100   
0601TIA0N       20260101007765100000005000 0000000000003100   
0601TIA0N       20260101007770100000005000 0000000000003100   
0601TIA0N       20260101007775100000005000 0000000000003100   
0601TIA0N       20260101007780100000005000 0000000000003100   
0601TIA0N       20260101007785100000005000 0000000000003100   
0601TIA0N       20260101007790100000005000 0000000000003100   
0601TIA0N       20260101007795100000005000 0000000000003100   
0601TIA0N       20260101007800100000005000 0000000000003110   
0601TIA0N       20260101007805100000005000 0000000000003110   
0601TIA0N       20260101007810100000005000 0000000000003110   
0601TIA0N       20260101007815100000005000 0000000000003110   
0601TIA0N       20260101007820100000005000 0000000000003110   
0601TIA0N       20260101007825100000005000 0000000000003110   
0601TIA0N       20260101007830100000005000 0000000000003110   
0601TIA0N       20260101007835100000005000 0000000000003110   
0601TIA0N       20260101007840100000005000 0000000000003110   
0601TIA0N       20260101007845100000005000 0000000000003110   
0601TIA0N       20260101007850100000005000 0000000000003110   
0601TIA0N       20260101007855100000005000 0000000000003110   
0601TIA0N       20260101007860100000005000 0000000000003110   
0601TIA0N       20260101007865100000005000 0000000000003110   
0601TIA0N       20260101007870100000005000 0000000000003110   
0601TIA0N       20260101007875100000005000 0000000000003110   
0601TIA0N       20260101007880100000005000 0000000000003110   
0601TIA0N       20260101007885100000005000 0000000000003110   
0601TIA0N       20260101007890100000005000 0000000000003110   
0601TIA0N       20260101007895100000005000 0000000000003110   
0601TIA0N       20260101007900100000005000 0000000000003110   
0601TIA0N       20260101007905100000005000 0000000000003110   
0601TIA0N       20260101007910100000005000 0000000000003110   
0601TIA0N       20260101007915100000005000 0000000000003110   
0601TIA0N       20260101007920100000005000 0000000000003110   
0601TIA0N       20260101007925100000005000 0000000000003110   
0601TIA0N       20260101007930100000005000 0000000000003110   
0601TIA0N       20260101007935100000005000 0000000000003110   
0601TIA0N       20260101007940100000005000 0000000000003110   
0601TIA0N       20260101007945100000005000 0000000000003110   
0601TIA0N       20260101007950100000005000 0000000000003110   
0601TIA0N       20260101007955100000005000 0000000000003110   
0601TIA0N       20260101007960100000005000 0000000000003110   
0601TIA0N       20260101007965100000005000 0000000000003110   
0601TIA0N       20260101007970100000005000 0000000000003110   
0601TIA0N       20260101007975100000005000 0000000000003110   
0601TIA0N       20260101007980100000005000 0000000000003110   
0601TIA0N       20260101007985100000005000 0000000000003110   
0601TIA0N       20260101007990100000005000 0000000000003110   
0601TIA0N       20260101007995100000005000 0000000000003110   
0601TIA0N       20260101008000100000005000 0000000000003110   
0601TIA0N       20260101008005100000005000 0000000000003110   
0601TIA0N       20260101008010100000005000 0000000000003110   
0601TIA0N       20260101008015100000005000 0000000000003110   
0601TIA0N       20260101008020100000005000 0000000000003110   
0601TIA0N       20260101008025100000005000 0000000000003110   
0601TIA0N       20260101008030100000005000 0000000000003110   
0601TIA0N       20260101008035100000005000 0000000000003110   
0601TIA0N       20260101008040100000005000 0000000000003110   
0601TIA0N       20260101008045100000005000 0000000000003110   
0601TIA0N       20260101008050100000005000 0000000000003110   
0601TIA0N       20260101008055100000005000 0000000000003110   
0601TIA0N       20260101008060100000005000 0000000000003110   
0601TIA0N       20260101008065100000005000 0000000000003110   
0601TIA0N       20260101008070100000005000 0000000000003110   
0601TIA0N       20260101008075100000005000 0000000000003110   
0601TIA0N       20260101008080100000005000 0000000000003110   
0601TIA0N       20260101008085100000005000 0000000000003110   
0601TIA0N       20260101008090100000005000 0000000000003110   
0601TIA0N       20260101008095100000005000 0000000000003120   
0601TIA0N       20260101008100100000005000 0000000000003120   
0601TIA0N       20260101008105100000005000 0000000000003120   
0601TIA0N       20260101008110100000005000 0000000000003120   
0601TIA0N       20260101008115100000005000 0000000000003120   
0601TIA0N       20260101008120100000005000 0000000000003120   
0601TIA0N       20260101008125100000005000 0000000000003120   
0601TIA0N       20260101008130100000005000 0000000000003120   
0601TIA0N       20260101008135100000005000 0000000000003120   
0601TIA0N       20260101008140100000005000 0000000000003120   
0601TIA0N       20260101008145100000005000 0000000000003120   
0601TIA0N       20260101008150100000005000 0000000000003120   
0601TIA0N       20260101008155100000005000 0000000000003120   
0601TIA0N       20260101008160100000005000 0000000000003120   
0601TIA0N       20260101008165100000005000 0000000000003120   
0601TIA0N       20260101008170100000005000 0000000000003120   
0601TIA0N       20260101008175100000005000 0000000000003120   
0601TIA0N       20260101008180100000005000 0000000000003120   
0601TIA0N       20260101008185100000005000 0000000000003120   
0601TIA0N       20260101008190100000005000 0000000000003120   
0601TIA0N       20260101008195100000005000 0000000000003120   
0601TIA0N       20260101008200100000005000 0000000000003120   
0601TIA0N       20260101008205100000005000 0000000000003120   
0601TIA0N       20260101008210100000005000 0000000000003120   
0601TIA0N       20260101008215100000005000 0000000000003120   
0601TIA0N       20260101008220100000005000 0000000000003120   
0601TIA0N       20260101008225100000005000 0000000000003120   
0601TIA0N       20260101008230100000005000 0000000000003120   
0601TIA0N       20260101008235100000005000 0000000000003120   
0601TIA0N       20260101008240100000005000 0000000000003120   
0601TIA0N       20260101008245100000005000 0000000000003120   
0601TIA0N       20260101008250100000005000 0000000000003120   
0601TIA0N       20260101008255100000005000 0000000000003120   
0601TIA0N       20260101008260100000005000 0000000000003120   
0601TIA0N       20260101008265100000005000 0000000000003120   
0601TIA0N       20260101008270100000005000 0000000000003120   
0601TIA0N       20260101008275100000005000 0000000000003120   
0601TIA0N       20260101008280100000005000 0000000000003120   
0601TIA0N       20260101008285100000005000 0000000000003120   
0601TIA0N       20260101008290100000005000 0000000000003120   
0601TIA0N       20260101008295100000005000 0000000000003120   
0601TIA0N       20260101008300100000005000 0000000000003120   
0601TIA0N       20260101008305100000005000 0000000000003120   
0601TIA0N       20260101008310100000005000 0000000000003120   
0601TIA0N       20260101008315100000005000 0000000000003120   
0601TIA0N       20260101008320100000005000 0000000000003120   
0601TIA0N       20260101008325100000005000 0000000000003120   
0601TIA0N       20260101008330100000005000 0000000000003120   
0601TIA0N       20260101008335100000005000 0000000000003120   
0601TIA0N       20260101008340100000005000 0000000000003120   
0601TIA0N       20260101008345100000005000 0000000000003120   
0601TIA0N       20260101008350100000005000 0000000000003120   
0601TIA0N       20260101008355100000005000 0000000000003120   
0601TIA0N       20260101008360100000005000 0000000000003120   
0601TIA0N       20260101008365100000005000 0000000000003120   
0601TIA0N       20260101008370100000005000 0000000000003120   
0601TIA0N       20260101008375100000005000 0000000000003120   
0601TIA0N       20260101008380100000005000 0000000000003120   
0601TIA0N       20260101008385100000005000 0000000000003120   
0601TIA0N       20260101008390100000005000 0000000000003120   
0601TIA0N       20260101008395100000005000 0000000000003120   
0601TIA0N       20260101008400100000005000 0000000000003130   
0601TIA0N       20260101008405100000005000 0000000000003130   
0601TIA0N       20260101008410100000005000 0000000000003130   
0601TIA0N       20260101008415100000005000 0000000000003130   
0601TIA0N       20260101008420100000005000 0000000000003130   
0601TIA0N       20260101008425100000005000 0000000000003130   
0601TIA0N       20260101008430100000005000 0000000000003130   
0601TIA0N       20260101008435100000005000 0000000000003130   
0601TIA0N       20260101008440100000005000 0000000000003130   
0601TIA0N       20260101008445100000005000 0000000000003130   
0601TIA0N       20260101008450100000005000 0000000000003130   
0601TIA0N       20260101008455100000005000 0000000000003130   
0601TIA0N       20260101008460100000005000 0000000000003130   
0601TIA0N       20260101008465100000005000 0000000000003130   
0601TIA0N       20260101008470100000005000 0000000000003130   
0601TIA0N       20260101008475100000005000 0000000000003130   
0601TIA0N       20260101008480100000005000 0000000000003130   
0601TIA0N       20260101008485100000005000 0000000000003130   
0601TIA0N       20260101008490100000005000 0000000000003130   
0601TIA0N       20260101008495100000005000 0000000000003130   
0601TIA0N       20260101008500100000005000 0000000000003130   
0601TIA0N       20260101008505100000005000 0000000000003130   
0601TIA0N       20260101008510100000005000 0000000000003130   
0601TIA0N       20260101008515100000005000 0000000000003130   
0601TIA0N       20260101008520100000005000 0000000000003130   
0601TIA0N       20260101008525100000005000 0000000000003130   
0601TIA0N       20260101008530100000005000 0000000000003130   
0601TIA0N       20260101008535100000005000 0000000000003130   
0601TIA0N       20260101008540100000005000 0000000000003130   
0601TIA0N       20260101008545100000005000 0000000000003130   
0601TIA0N       20260101008550100000005000 0000000000003130   
0601TIA0N       20260101008555100000005000 0000000000003130   
